Make,Y,L,Price,Longitude,Latitude,flag
Jeanneau,0.07142857142857142,0.45,156696,-3.74922,40.463667,1
Jeanneau,0.07142857142857142,0.45,132436,-3.74922,40.463667,1
Jeanneau,0.07142857142857142,0.45,132402,-3.74922,40.463667,1
Jeanneau,0.07142857142857142,0.6,206507,2.213749,46.227638,1
Jeanneau,0.07142857142857142,0.65,200433,2.213749,46.227638,1
Jeanneau,0.07142857142857142,0.65,224728,-3.74922,40.463667,1
Najad,0.07142857142857142,0.4,413104,-3.435973,55.378051,1
Nordship,0.07142857142857142,0.1,200425,2.213749,46.227638,1
Wauquiez,0.07142857142857142,0.2,170057,2.213749,46.227638,1
Wauquiez,0.07142857142857142,0.3,156696,-8.24389,53.41291,1
Wauquiez,0.07142857142857142,0.3,193137,-3.74922,40.463667,1
X-Yachts,0.07142857142857142,0.2,180990,2.213749,46.227638,1
X-Yachts,0.07142857142857142,0.35,208928,2.213749,46.227638,1
X-Yachts,0.07142857142857142,0.7,425144,4.469936,50.503887,1
X-Yachts,0.07142857142857142,0.7,358209,9.501785,56.26392,1
X-Yachts,0.07142857142857142,0.7,388703,2.213749,46.227638,1
Allures,0.1428571428571428,0.4,290312,2.213749,46.227638,1
Alubat,0.1428571428571428,0.9,352262,-3.74922,40.463667,1
Amel,0.1428571428571428,1.0,504099,-3.74922,40.463667,1
Bavaria,0.1428571428571428,0.15,91102,-3.74922,40.463667,1
Bavaria,0.1428571428571428,0.15,99898,-3.435973,55.378051,1
Bavaria,0.1428571428571428,0.45,176131,5.291266,52.132633,1
Bavaria,0.1428571428571428,0.65,182212,-3.74922,40.463667,1
Beneteau,0.1428571428571428,0.15,87458,2.213749,46.227638,1
Beneteau,0.1428571428571428,0.15,94746,-3.74922,40.463667,1
Beneteau,0.1428571428571428,0.15,83814,-3.74922,40.463667,1
Beneteau,0.1428571428571428,0.2,146488,-3.74922,40.463667,1
Beneteau,0.1428571428571428,0.2,106562,-3.74922,40.463667,1
Beneteau,0.1428571428571428,0.35,127543,2.213749,46.227638,1
Beneteau,0.1428571428571428,0.35,113246,-3.435973,55.378051,1
Beneteau,0.1428571428571428,0.65,240520,2.213749,46.227638,1
Beneteau,0.1428571428571428,0.65,240510,2.213749,46.227638,1
Beneteau,0.1428571428571428,0.85,191922,2.213749,46.227638,1
Bestevaer,0.1428571428571428,0.85,911022,5.291266,52.132633,1
Comar,0.1428571428571428,0.25,148173,-8.224454,39.399872,1
Comar,0.1428571428571428,0.8,273318,-3.74922,40.463667,1
Comar,0.1428571428571428,0.8,267244,-3.74922,40.463667,1
Contest,0.1428571428571428,0.65,582470,5.291266,52.132633,1
Contest,0.1428571428571428,0.95,589128,5.291266,52.132633,1
Dehler,0.1428571428571428,0.15,193793,5.291266,52.132633,1
Dehler,0.1428571428571428,0.4,193137,5.291266,52.132633,1
Dehler,0.1428571428571428,0.4,205284,-8.224454,39.399872,1
Dehler,0.1428571428571428,0.55,193186,-3.74922,40.463667,1
Dufour,0.1428571428571428,0.2,133598,-8.224454,39.399872,1
Dufour,0.1428571428571428,0.45,159171,9.501785,56.26392,1
Dufour,0.1428571428571428,0.6,204069,-3.74922,40.463667,1
Dufour,0.1428571428571428,0.6,194351,-3.74922,40.463667,1
Dufour,0.1428571428571428,0.6,188285,-3.74922,40.463667,1
Dufour,0.1428571428571428,0.7,261160,-3.74922,40.463667,1
Elan,0.1428571428571428,0.4,200425,-3.74922,40.463667,1
Elan,0.1428571428571428,0.4,179775,-3.74922,40.463667,1
Elan,0.1428571428571428,0.4,127543,-3.74922,40.463667,1
Grand Soleil,0.1428571428571428,0.45,194230,2.213749,46.227638,1
Grand Soleil,0.1428571428571428,0.65,281810,2.213749,46.227638,1
Grand Soleil,0.1428571428571428,0.65,279380,-3.74922,40.463667,1
Grand Soleil,0.1428571428571428,0.85,467658,-3.74922,40.463667,1
Hallberg-Rassy,0.1428571428571428,0.2,407217,9.501785,56.26392,1
Hanse,0.1428571428571428,0.2,103154,-3.74922,40.463667,1
Hanse,0.1428571428571428,0.2,103128,-3.74922,40.463667,1
Hanse,0.1428571428571428,0.2,91102,-3.74922,40.463667,1
Hanse,0.1428571428571428,0.35,136653,2.213749,46.227638,1
Hanse,0.1428571428571428,0.35,136046,2.213749,46.227638,1
Hanse,0.1428571428571428,0.35,145642,-3.74922,40.463667,1
Hanse,0.1428571428571428,0.55,181036,2.213749,46.227638,1
Hanse,0.1428571428571428,0.55,180990,2.213749,46.227638,1
Hanse,0.1428571428571428,0.55,181597,5.291266,52.132633,1
Hanse,0.1428571428571428,0.8,258730,9.501785,56.26392,1
Hanse,0.1428571428571428,0.8,239750,-3.435973,55.378051,1
Island Packet,0.1428571428571428,0.6,319756,-3.74922,40.463667,1
J boats,0.1428571428571428,0.2,133617,2.213749,46.227638,1
J Boats,0.1428571428571428,0.2,191363,5.291266,52.132633,1
Jeanneau,0.1428571428571428,0.15,145764,2.213749,46.227638,1
Jeanneau,0.1428571428571428,0.15,112967,2.213749,46.227638,1
Jeanneau,0.1428571428571428,0.15,115912,-8.24389,53.41291,1
Jeanneau,0.1428571428571428,0.15,115396,-8.24389,53.41291,1
Jeanneau,0.1428571428571428,0.15,111780,-3.74922,40.463667,1
Jeanneau,0.1428571428571428,0.45,162811,-3.74922,40.463667,1
Jeanneau,0.1428571428571428,0.45,109229,-3.74922,40.463667,1
Jeanneau,0.1428571428571428,0.95,267244,2.213749,46.227638,1
Jeanneau,0.1428571428571428,0.95,325868,-3.74922,40.463667,1
Jeanneau,0.1428571428571428,0.95,325539,-3.74922,40.463667,1
Maxi,0.1428571428571428,0.25,346474,-3.435973,55.378051,1
Nautor,0.1428571428571428,0.5,546613,2.213749,46.227638,1
Oyster,0.1428571428571428,0.85,646174,-3.435973,55.378051,1
Poncin,0.1428571428571428,0.55,163991,2.213749,46.227638,1
Rustler,0.1428571428571428,0.3,358393,-3.435973,55.378051,1
Sweden Yachts,0.1428571428571428,0.5,351047,-3.74922,40.463667,1
X-Yachts,0.1428571428571428,0.2,184634,2.213749,46.227638,1
Allures,0.2142857142857143,0.4,289098,2.213749,46.227638,1
Allures,0.2142857142857143,0.4,425144,-3.74922,40.463667,1
Archambault,0.2142857142857143,0.15,127543,2.213749,46.227638,1
Archambault,0.2142857142857143,0.15,127526,2.213749,46.227638,1
Bavaria,0.2142857142857143,0.1,82599,-3.74922,40.463667,1
Bavaria,0.2142857142857143,0.15,95961,-3.74922,40.463667,1
Bavaria,0.2142857142857143,0.65,182212,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.2,123899,2.213749,46.227638,1
Beneteau,0.2142857142857143,0.2,100820,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.35,163962,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.35,144549,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.5,188278,2.213749,46.227638,1
Beneteau,0.2142857142857143,0.55,169493,2.213749,46.227638,1
Beneteau,0.2142857142857143,0.55,182204,7.412841,43.750298,1
Beneteau,0.2142857142857143,0.55,177346,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.55,157904,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.65,298827,2.213749,46.227638,1
Beneteau,0.2142857142857143,0.65,193186,-5.353585,36.140751,1
Beneteau,0.2142857142857143,0.65,297613,-3.74922,40.463667,1
Beneteau,0.2142857142857143,0.85,206509,-3.435973,55.378051,1
Beneteau,0.2142857142857143,1.0,352276,-3.74922,40.463667,1
Comar,0.2142857142857143,0.5,241725,-3.74922,40.463667,1
Dehler,0.2142857142857143,0.55,238688,2.213749,46.227638,1
Dufour,0.2142857142857143,0.45,97200,2.213749,46.227638,1
Dufour,0.2142857142857143,0.45,109323,-3.74922,40.463667,1
Dufour,0.2142857142857143,0.7,229587,2.213749,46.227638,1
Dufour,0.2142857142857143,0.7,229578,2.213749,46.227638,1
Grand Soleil,0.2142857142857143,0.35,239295,2.213749,46.227638,1
Grand Soleil,0.2142857142857143,0.35,224719,2.213749,46.227638,1
Grand Soleil,0.2142857142857143,0.35,126570,-3.435973,55.378051,1
Grand Soleil,0.2142857142857143,0.85,455449,2.213749,46.227638,1
Grand Soleil,0.2142857142857143,0.95,353064,-3.435973,55.378051,1
Hallberg-Rassy,0.2142857142857143,0.95,1001988,5.291266,52.132633,1
Hanse,0.2142857142857143,0.2,106920,-3.74922,40.463667,1
Hanse,0.2142857142857143,0.2,106893,-3.74922,40.463667,1
Hanse,0.2142857142857143,0.55,224719,2.213749,46.227638,1
Hanse,0.2142857142857143,0.55,188326,2.213749,46.227638,1
Hylas,0.2142857142857143,0.5,425675,-3.435973,55.378051,1
Island Packet,0.2142857142857143,0.45,358287,5.291266,52.132633,1
Island Packet,0.2142857142857143,0.45,366387,-3.435973,55.378051,1
J Boats,0.2142857142857143,0.2,206498,-3.74922,40.463667,1
J Boats,0.2142857142857143,0.2,204121,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.15,96593,2.213749,46.227638,1
Jeanneau,0.2142857142857143,0.15,97200,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.3,176131,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.45,212626,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.45,200425,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.45,145199,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.95,364409,-3.74922,40.463667,1
Jeanneau,0.2142857142857143,0.95,278454,-3.435973,55.378051,1
Malo,0.2142857142857143,0.2,332413,-3.435973,55.378051,1
Oyster,0.2142857142857143,0.9,792729,-5.353585,36.140751,1
Sly,0.2142857142857143,0.85,382629,2.213749,46.227638,1
Sweden Yachts,0.2142857142857143,0.9,727025,5.291266,52.132633,1
Wauquiez,0.2142857142857143,0.2,212383,2.213749,46.227638,1
Wauquiez,0.2142857142857143,0.55,290324,5.291266,52.132633,1
Alliage,0.2857142857142857,0.95,601299,2.213749,46.227638,1
Archambault,0.2857142857142857,0.15,132436,2.213749,46.227638,1
Archambault,0.2857142857142857,0.15,151876,-3.74922,40.463667,1
Archambault,0.2857142857142857,0.15,151816,-3.74922,40.463667,1
Bavaria,0.2857142857142857,0.1,96568,5.291266,52.132633,1
Bavaria,0.2857142857142857,0.55,265131,-3.435973,55.378051,1
Beneteau,0.2857142857142857,0.2,144549,2.213749,46.227638,1
Beneteau,0.2857142857142857,0.2,182204,-3.74922,40.463667,1
Beneteau,0.2857142857142857,0.35,115380,-3.74922,40.463667,1
Beneteau,0.2857142857142857,0.5,200433,-3.74922,40.463667,1
Beneteau,0.2857142857142857,0.55,167628,2.213749,46.227638,1
Beneteau,0.2857142857142857,0.55,132402,-3.74922,40.463667,1
Beneteau,0.2857142857142857,0.65,285465,-3.74922,40.463667,1
Beneteau,0.2857142857142857,0.9,279380,2.213749,46.227638,1
Bestevaer,0.2857142857142857,0.65,848957,5.291266,52.132633,1
B-Yachts,0.2857142857142857,0.1,207466,8.227512,46.818188,1
Catalina,0.2857142857142857,0.3,182204,5.291266,52.132633,1
Dufour,0.2857142857142857,0.2,132436,2.213749,46.227638,1
Dufour,0.2857142857142857,0.3,151837,-3.74922,40.463667,1
Elan,0.2857142857142857,0.4,179930,-3.435973,55.378051,1
Grand Soleil,0.2857142857142857,0.1,139690,2.213749,46.227638,1
Hallberg-Rassy,0.2857142857142857,0.95,1032351,-3.74922,40.463667,1
Hunter,0.2857142857142857,0.7,278128,-3.74922,40.463667,1
Jeanneau,0.2857142857142857,0.15,119070,-8.224454,39.399872,1
Jeanneau,0.2857142857142857,0.15,114181,-8.224454,39.399872,1
Jeanneau,0.2857142857142857,0.3,188278,-3.74922,40.463667,1
Jeanneau,0.2857142857142857,0.45,203462,2.213749,46.227638,1
Nordship,0.2857142857142857,0.1,363209,5.291266,52.132633,1
Oyster,0.2857142857142857,0.9,692805,-3.435973,55.378051,1
Southerly,0.2857142857142857,0.3,300510,-3.435973,55.378051,1
X-Yachts,0.2857142857142857,0.3,423539,9.501785,56.26392,1
Bavaria,0.3571428571428572,0.65,120255,-3.74922,40.463667,1
Bavaria,0.3571428571428572,0.65,106893,-3.74922,40.463667,1
Bavaria,0.3571428571428572,0.9,267233,-3.74922,40.463667,1
Beneteau,0.3571428571428572,0.65,218047,-3.74922,40.463667,1
Beneteau,0.3571428571428572,0.65,218038,-3.74922,40.463667,1
Discovery,0.3571428571428572,0.95,766082,-3.435973,55.378051,1
Dufour,0.3571428571428572,0.2,190707,-8.224454,39.399872,1
Dufour,0.3571428571428572,0.2,157951,-8.224454,39.399872,1
Dufour,0.3571428571428572,0.2,146488,-3.435973,55.378051,1
Dufour,0.3571428571428572,0.45,178560,2.213749,46.227638,1
Dufour,0.3571428571428572,0.7,285454,2.213749,46.227638,1
Elan,0.3571428571428572,0.4,240510,2.213749,46.227638,1
Grand Soleil,0.3571428571428572,0.55,309748,2.213749,46.227638,1
Hanse,0.3571428571428572,0.2,145801,2.213749,46.227638,1
Hanse,0.3571428571428572,0.2,145764,2.213749,46.227638,1
Hanse,0.3571428571428572,0.2,151716,5.291266,52.132633,1
Jeanneau,0.3571428571428572,0.45,181036,2.213749,46.227638,1
Jeanneau,0.3571428571428572,0.45,200476,-3.74922,40.463667,1
Jeanneau,0.3571428571428572,0.45,194351,-3.74922,40.463667,1
Jeanneau,0.3571428571428572,0.45,188326,-3.74922,40.463667,1
Jeanneau,0.3571428571428572,0.45,239849,-3.435973,55.378051,1
Jeanneau,0.3571428571428572,0.45,193199,-3.435973,55.378051,1
Jeanneau,0.3571428571428572,0.65,255086,2.213749,46.227638,1
Jeanneau,0.3571428571428572,0.65,334042,-3.74922,40.463667,1
Jeanneau,0.3571428571428572,0.85,218645,2.213749,46.227638,1
Jeanneau,0.3571428571428572,0.85,255086,-8.224454,39.399872,1
Malo,0.3571428571428572,0.2,319090,-3.435973,55.378051,1
Moody,0.3571428571428572,0.45,437291,-3.74922,40.463667,1
Nauticat,0.3571428571428572,0.4,475361,8.468946,60.472024,1
Southerly,0.3571428571428572,0.15,279845,-2.13125,49.214439,1
Bavaria,0.4285714285714285,0.2,160867,9.501785,56.26392,1
Bavaria,0.4285714285714285,0.2,144549,2.213749,46.227638,1
Bavaria,0.4285714285714285,0.2,144549,5.291266,52.132633,1
Beneteau,0.4285714285714285,0.2,169450,5.291266,52.132633,1
Beneteau,0.4285714285714285,0.2,179775,-3.74922,40.463667,1
Beneteau,0.4285714285714285,0.2,59535,-3.435973,55.378051,1
Beneteau,0.4285714285714285,0.65,205292,2.213749,46.227638,1
Catalina,0.4285714285714285,0.1,173094,5.291266,52.132633,1
Contest,0.4285714285714285,0.45,504099,5.291266,52.132633,1
Contest,0.4285714285714285,0.45,504099,-3.74922,40.463667,1
Dehler,0.4285714285714285,0.2,206377,5.291266,52.132633,1
Delphia,0.4285714285714285,0.15,194401,2.213749,46.227638,1
Dufour,0.4285714285714285,0.2,133617,2.213749,46.227638,1
Dufour,0.4285714285714285,0.4,236926,2.213749,46.227638,1
Dufour,0.4285714285714285,0.45,182204,2.213749,46.227638,1
Dufour,0.4285714285714285,0.45,170101,2.213749,46.227638,1
Dufour,0.4285714285714285,0.45,194401,-8.224454,39.399872,1
Hanse,0.4285714285714285,0.2,139884,-3.435973,55.378051,1
Hanse,0.4285714285714285,0.4,193186,-3.74922,40.463667,1
Hanse,0.4285714285714285,0.7,358335,-3.74922,40.463667,1
J Boats,0.4285714285714285,0.35,287721,-3.435973,55.378051,1
Jeanneau,0.4285714285714285,0.2,156696,5.291266,52.132633,1
Jeanneau,0.4285714285714285,0.35,146958,-3.74922,40.463667,1
Jeanneau,0.4285714285714285,0.35,120239,-3.74922,40.463667,1
Jeanneau,0.4285714285714285,0.45,210142,-3.74922,40.463667,1
Jeanneau,0.4285714285714285,0.45,213192,-3.435973,55.378051,1
Jeanneau,0.4285714285714285,0.65,249013,-3.74922,40.463667,1
Jeanneau,0.4285714285714285,0.85,341932,9.501785,56.26392,1
Jeanneau,0.4285714285714285,0.85,267233,2.213749,46.227638,1
Jeanneau,0.4285714285714285,0.85,291406,-3.74922,40.463667,1
Moody,0.4285714285714285,0.45,386305,-3.74922,40.463667,1
Oyster,0.4285714285714285,0.9,839360,-3.74922,40.463667,1
Rustler,0.4285714285714285,0.4,492394,-3.435973,55.378051,1
Tofinou,0.4285714285714285,0.15,182251,-3.74922,40.463667,1
X-Yachts,0.4285714285714285,0.7,631642,-8.224454,39.399872,1
Bavaria,0.5,0.9,358350,-3.74922,40.463667,1
Bavaria,0.5,0.9,358287,-3.74922,40.463667,1
Bavaria,0.5,0.9,321895,-3.74922,40.463667,1
Bavaria,0.5,0.9,303674,-3.74922,40.463667,1
Bavaria,0.5,0.9,279380,-3.74922,40.463667,1
Beneteau,0.5,0.2,145801,2.213749,46.227638,1
Beneteau,0.5,0.2,163863,-3.74922,40.463667,1
Beneteau,0.5,0.2,106562,-3.435973,55.378051,1
Beneteau,0.5,0.45,194325,2.213749,46.227638,1
Beneteau,0.5,0.45,241725,5.291266,52.132633,1
Beneteau,0.5,0.45,217431,-3.74922,40.463667,1
Beneteau,0.5,0.5,321895,2.213749,46.227638,1
Beneteau,0.5,0.65,423929,2.213749,46.227638,1
Beneteau,0.5,0.65,326753,2.213749,46.227638,1
Beneteau,0.5,0.65,326709,2.213749,46.227638,1
Beneteau,0.5,1.0,352262,2.213749,46.227638,1
Dehler,0.5,0.2,193137,2.213749,46.227638,1
Dehler,0.5,0.2,199823,-3.435973,55.378051,1
Dufour,0.5,0.7,394776,-3.74922,40.463667,1
Grand Soleil,0.5,0.2,259945,2.213749,46.227638,1
Grand Soleil,0.5,0.65,448223,2.213749,46.227638,1
Grand Soleil,0.5,0.65,445794,2.213749,46.227638,1
Grand Soleil,0.5,0.65,393034,-2.13125,49.214439,1
Hanse,0.5,0.4,212572,2.213749,46.227638,1
Hanse,0.5,0.4,203845,-3.74922,40.463667,1
Hanse,0.5,0.85,361980,5.291266,52.132633,1
Jeanneau,0.5,0.2,179937,-3.435973,55.378051,1
Jeanneau,0.5,0.2,179900,-3.435973,55.378051,1
Jeanneau,0.5,0.35,236866,-3.74922,40.463667,1
Jeanneau,0.5,0.4,251808,-3.435973,55.378051,1
Jeanneau,0.5,0.5,241725,-3.74922,40.463667,1
Jeanneau,0.5,0.7,352351,-3.74922,40.463667,1
Jeanneau,0.5,0.7,352276,-3.74922,40.463667,1
Jeanneau,0.5,0.7,236866,-3.74922,40.463667,1
Jeanneau,0.5,0.7,180990,-3.74922,40.463667,1
Southerly,0.5,0.15,346474,2.213749,46.227638,1
Southerly,0.5,0.3,479634,-3.435973,55.378051,1
Tofinou,0.5,0.8,485898,-3.74922,40.463667,1
X-Yachts,0.5,0.1,279391,2.213749,46.227638,1
X-Yachts,0.5,0.4,498026,9.501785,56.26392,1
X-Yachts,0.5,0.7,716700,2.213749,46.227638,1
X-Yachts,0.5,0.7,716671,2.213749,46.227638,1
Bavaria,0.5714285714285714,0.5,218093,-3.74922,40.463667,1
Bavaria,0.5714285714285714,0.5,217486,-3.74922,40.463667,1
Beneteau,0.5714285714285714,0.45,291527,2.213749,46.227638,1
Dehler,0.5714285714285714,0.2,219832,-3.435973,55.378051,1
Dufour,0.5714285714285714,0.2,160318,2.213749,46.227638,1
Dufour,0.5714285714285714,0.4,240477,-3.74922,40.463667,1
Dufour,0.5714285714285714,0.4,229578,-3.74922,40.463667,1
Dufour,0.5714285714285714,0.4,217431,-3.74922,40.463667,1
Hallberg-Rassy,0.5714285714285714,0.25,449377,-3.74922,40.463667,1
Hanse,0.5714285714285714,0.4,229578,-3.74922,40.463667,1
Hanse,0.5714285714285714,0.7,291487,-8.224454,39.399872,1
Hanse,0.5714285714285714,1.0,510103,-8.224454,39.399872,1
Jeanneau,0.5714285714285714,0.2,132436,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.2,127526,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.2,103275,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.35,200425,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.35,182180,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.35,133617,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.5,262982,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.5,217431,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.5,188278,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.65,303686,2.213749,46.227638,1
Jeanneau,0.5714285714285714,0.7,334042,2.213749,46.227638,1
Jeanneau,0.5714285714285714,0.7,267233,-3.74922,40.463667,1
Jeanneau,0.5714285714285714,0.7,266019,-3.74922,40.463667,1
Nauticat,0.5714285714285714,0.3,479740,-3.74922,40.463667,1
RM Yachts,0.5714285714285714,0.15,333996,2.213749,46.227638,1
RM Yachts,0.5714285714285714,0.15,285415,2.213749,46.227638,1
Rustler,0.5714285714285714,0.3,465645,-3.435973,55.378051,1
Tofinou,0.5714285714285714,0.15,230792,-3.74922,40.463667,1
